home_team,away_team,batter_team,batter_name,pitcher_name,bb_type,bearing,plate_x,plate_z,pitch_mph,launch_speed,launch_angle,is_home_run
LAD,TB,LAD,"bellinger, cody","snell, blake",ground_ball,left,-0.49,2.91,97.0,103.7,,0
ATL,CIN,CIN,"moustakas, mike","fried, max",ground_ball,center,-0.76,1.81,96.4,,,0
CHC,STL,CHC,"bryant, kris","kim, kwang hyun",ground_ball,left,0.0,1.97,92.7,102.7,3.0,0
COL,ARI,ARI,"vogt, stephen","senzatela, antonio",fly_ball,left,0.27,2.99,95.4,,52.0,0
TOR,TB,TOR,"biggio, cavan","yarbrough, ryan",fly_ball,left,-1.3,2.8,83.7,70.3,,0
WSH,TB,WSH,"robles, victor","richards, trevor",fly_ball,center,0.39,2.89,82.4,,,0
LAD,TB,TB,"kiermaier, kevin","gonzalez, victor",line_drive,right,0.57,2.76,93.6,82.0,16.0,0
BOS,ATL,BOS,"chavis, michael","erlin, robbie",ground_ball,center,1.04,3.22,81.7,66.8,-61.0,0
CIN,CHC,CIN,"winker, jesse","winkler, dan",ground_ball,left,0.74,2.55,88.3,83.5,-22.0,0
BAL,TB,BAL,"ruiz, rio","richards, trevor",fly_ball,center,-0.48,2.6,84.1,,35.0,0
NYY,TOR,NYY,"higashioka, kyle","roark, tanner",line_drive,center,0.38,2.67,89.2,105.9,,1
OAK,LAA,OAK,"murphy, sean","barnes, jacob",line_drive,center,0.53,2.05,89.8,107.3,10.0,0
ATL,BOS,ATL,"swanson, dansby","brasier, ryan",fly_ball,center,-0.7,2.4,97.4,100.3,29.0,0
ARI,COL,COL,"story, trevor","ginkel, kevin",ground_ball,left,0.44,2.39,83.7,77.3,-26.0,0
LAD,COL,COL,"kemp, matt","urias, julio",line_drive,left,0.44,1.38,84.2,77.8,17.0,0
MIA,BOS,BOS,"bogaerts, xander","rogers, trevor",ground_ball,left,-0.49,1.72,82.3,64.6,-32.0,0
CWS,DET,CWS,"anderson, tim","alexander, tyler",line_drive,left,-0.93,1.52,84.1,92.5,,1
BOS,PHI,BOS,"verdugo, alex","eflin, zach",fly_ball,left,-0.48,2.34,93.8,95.8,40.0,0
ATL,WSH,WSH,"eaton, adam","matzek, tyler",line_drive,left,-0.21,2.83,95.3,98.7,9.0,0
TEX,ARI,ARI,"marte, ketel","lynn, lance",ground_ball,center,-0.34,2.03,83.5,81.1,-32.0,0
CHC,CWS,CWS,"robert, luis","hendricks, kyle",popup,center,-0.51,2.82,87.5,,,0
NYM,BOS,NYM,"cano, robinson","walden, marcus",line_drive,center,0.4,2.29,90.3,78.4,16.0,0
ATL,TB,ATL,"inciarte, ender","morton, charlie",ground_ball,left,-0.44,2.49,77.7,,1.0,0
NYM,MIA,NYM,"mcneil, jeff","bleier, richard",ground_ball,left,0.47,1.72,88.7,99.6,5.0,0
CHC,CLE,CLE,"luplow, jordan","lester, jon",line_drive,left,0.16,3.06,89.0,104.6,24.0,0
LAA,HOU,LAA,"upton, justin","devenski, chris",fly_ball,left,0.36,2.62,92.2,,34.0,1
CIN,CLE,CLE,"santana, carlos","mahle, tyler",ground_ball,left,0.81,2.46,87.5,75.3,-6.0,0
MIN,DET,DET,"reyes, victor","maeda, kenta",line_drive,left,-1.05,1.66,83.9,87.5,18.0,0
CLE,CIN,CIN,"farmer, kyle","carrasco, carlos",line_drive,right,0.64,1.54,84.0,97.8,23.0,0
NYM,TB,TB,"tsutsugo, yoshi","lugo, seth",popup,center,0.45,2.69,74.5,83.2,,0
STL,MIL,MIL,"taylor, tyrone","cabrera, genesis",ground_ball,left,-0.48,2.1,98.1,90.7,,0
MIN,KC,MIN,"sano, miguel","zimmer, kyle",popup,left,-0.09,2.04,83.1,91.4,71.0,0
CWS,KC,CWS,"jimenez, eloy","duffy, danny",fly_ball,center,-0.23,2.36,94.0,111.1,33.0,1
MIN,PIT,PIT,"tucker, cole","rogers, taylor",ground_ball,left,-0.09,1.82,79.1,76.6,-57.0,0
ARI,COL,COL,"hampson, garrett","young, alex",ground_ball,left,-0.3,2.66,84.0,66.8,-5.0,0
OAK,HOU,OAK,"heim, jonah","peacock, brad",ground_ball,center,-0.83,3.79,90.7,97.4,-4.0,0
MIL,CHC,CHC,"happ, ian","woodruff, brandon",ground_ball,center,-0.31,2.83,96.9,104.2,,0
COL,LAD,LAD,"mckinstry, zach","senzatela, antonio",line_drive,left,-0.85,1.63,89.4,96.0,19.0,0
HOU,ARI,HOU,"springer, george","widener, taylor",fly_ball,center,0.27,2.15,96.7,,32.0,1
BOS,BAL,BOS,"devers, rafael","cobb, alex",ground_ball,right,0.04,2.58,87.8,105.3,,0
MIA,NYM,MIA,"joyce, matt","degrom, jacob",line_drive,center,0.06,2.68,98.4,,15.0,0
NYM,WSH,NYM,"rosario, amed","corbin, patrick",ground_ball,left,-0.25,1.74,78.0,,6.0,0
KC,PIT,PIT,"moran, colin","keller, brad",ground_ball,center,0.41,2.22,93.1,93.5,3.0,0
TOR,NYY,TOR,"guerrero, vladimir","montgomery, jordan",fly_ball,center,-0.43,1.92,80.4,105.3,29.0,1
KC,PIT,KC,"perez, salvador","williams, trevor",ground_ball,center,0.21,1.35,92.7,107.4,-5.0,0
STL,PIT,STL,"dejong, paul","williams, trevor",fly_ball,right,0.37,2.74,93.4,99.5,34.0,0
LAD,SEA,SEA,"nola, austin","stripling, ross",line_drive,right,0.47,1.88,86.3,94.9,11.0,0
SF,SD,SD,"profar, jurickson","cueto, johnny",popup,left,-0.76,1.83,79.2,,55.0,0
PIT,DET,DET,"schoop, jonathan","brault, steven",line_drive,right,-0.6,2.3,94.1,81.1,25.0,0
LAA,LAD,LAA,"pujols, albert","kershaw, clayton",ground_ball,left,0.4,1.72,73.6,74.0,7.0,0
PHI,NYM,PHI,"harper, bryce","betances, dellin",fly_ball,right,1.22,2.67,93.9,73.2,31.0,0
NYM,TB,NYM,"alonso, pete","castillo, diego",ground_ball,left,-0.04,1.83,94.5,80.1,-16.0,0
ARI,OAK,ARI,"escobar, eduardo","bassitt, chris",ground_ball,center,-0.36,1.16,71.5,66.8,,0
WSH,ATL,WSH,"cabrera, asdrubal","minter, a. j.",ground_ball,left,-0.51,1.97,85.0,88.5,,0
MIL,DET,DET,"cabrera, miguel","lindblom, josh",ground_ball,center,-0.8,2.77,89.3,96.0,1.0,0
DET,KC,DET,"reyes, victor","sparkman, glenn",fly_ball,left,0.63,2.31,87.8,71.0,30.0,0
BOS,PHI,BOS,"martinez, j. d.","eflin, zach",ground_ball,left,-0.52,2.47,80.0,78.8,,0
ARI,OAK,OAK,"semien, marcus","gallen, zac",ground_ball,left,0.41,1.68,88.3,,-59.0,0
TEX,OAK,OAK,"canha, mark","lynn, lance",ground_ball,center,-0.17,2.87,92.0,93.6,2.0,0
ATL,BOS,BOS,"arroyo, christian","smith, will",ground_ball,left,-0.19,2.07,82.5,,-21.0,0
TB,BAL,TB,"perez, michael","givens, mychal",fly_ball,center,-0.69,2.02,95.4,106.5,21.0,1
HOU,OAK,OAK,"grossman, robbie","mccullers, lance",ground_ball,center,0.33,2.45,81.5,,-65.0,0
CHC,PIT,CHC,"contreras, willson","keller, mitch",line_drive,center,0.17,2.43,93.9,106.8,21.0,0
TOR,TB,TB,"adames, willy","kay, anthony",line_drive,left,-0.2,2.72,86.5,93.8,16.0,0
CLE,CWS,CWS,"mazara, nomar","civale, aaron",line_drive,right,0.43,2.04,75.7,93.7,,0
PHI,BOS,BOS,"vazquez, christian","neris, hector",line_drive,left,-1.15,1.78,93.6,85.3,,0
TB,MIA,TB,"lowe, brandon","kintzler, brandon",fly_ball,center,-0.58,2.07,93.2,91.7,26.0,0
COL,LAA,LAA,"rengifo, luis","marquez, german",fly_ball,center,-0.13,2.36,82.2,99.2,,0
CHC,MIN,MIN,"donaldson, josh","jeffress, jeremy",ground_ball,center,-0.36,1.79,94.1,102.5,-6.0,0
COL,SF,SF,"belt, brandon","marquez, german",fly_ball,center,0.05,1.3,85.7,82.7,50.0,0
CLE,KC,KC,"gordon, alex","plutko, adam",popup,center,1.03,3.56,91.1,54.2,53.0,0
OAK,LAA,OAK,"olson, matt","bundy, dylan",fly_ball,left,0.07,1.7,90.1,,49.0,0
NYY,BOS,NYY,"ford, mike","mazza, chris",line_drive,center,0.68,2.72,93.5,73.5,22.0,0
LAD,COL,LAD,"beaty, matt","castellani, ryan",ground_ball,left,-0.48,2.92,93.4,100.9,-1.0,0
DET,MIL,MIL,"taylor, tyrone","garcia, rony",line_drive,left,-0.67,3.02,91.5,97.9,14.0,0
WSH,ATL,WSH,"harrison, josh","erlin, robbie",ground_ball,center,0.63,2.08,74.8,98.3,1.0,0
MIL,STL,STL,"miller, brad","anderson, brett",ground_ball,center,0.75,2.14,89.9,,-9.0,0
MIA,BOS,MIA,"rojas, miguel","eovaldi, nathan",line_drive,right,-0.82,2.88,97.2,93.7,15.0,0
NYY,BOS,NYY,"urshela, gio","eovaldi, nathan",fly_ball,right,-0.63,2.17,81.7,92.0,31.0,0
BAL,NYY,NYY,"voit, luke","harvey, hunter",line_drive,center,-0.37,2.97,82.5,94.0,,0
ARI,SF,ARI,"walker, christian","cueto, johnny",ground_ball,center,0.33,2.43,79.2,53.6,,0
STL,PIT,STL,"wong, kolten","keller, mitch",line_drive,left,-0.71,2.75,92.5,95.5,6.0,0
SEA,TEX,TEX,"kiner-falefa, isiah","graveman, kendall",ground_ball,left,-0.57,2.21,96.8,75.3,-28.0,0
SD,STL,STL,"wong, kolten","strahm, matt",ground_ball,center,-1.08,2.23,85.1,,-67.0,0
TB,NYY,NYY,"urshela, gio","morton, charlie",ground_ball,left,-0.04,1.64,94.6,,-30.0,0
NYY,BOS,NYY,"wade, tyler","workman, brandon",line_drive,right,-0.34,2.05,79.4,93.6,11.0,0
MIN,STL,STL,"edman, tommy","bailey, homer",ground_ball,center,0.14,2.38,90.7,,-3.0,0
CIN,PIT,CIN,"suarez, eugenio","ponce, cody",line_drive,left,-0.23,2.65,94.7,96.3,24.0,0
TOR,BAL,BAL,"severino, pedro","zeuch, t. j.",ground_ball,left,-0.52,2.98,92.6,103.8,1.0,0
TEX,OAK,OAK,"grossman, robbie","gibson, kyle",ground_ball,left,-0.57,1.96,85.2,95.1,-1.0,0
ATL,MIA,ATL,"albies, ozzie","smith, josh",line_drive,right,0.8,1.75,91.6,81.8,9.0,0
SD,COL,SD,"profar, jurickson","santos, antonio",ground_ball,center,0.18,2.08,93.7,94.4,-15.0,0
BAL,ATL,BAL,"iglesias, josé","ynoa, huascar",line_drive,right,0.34,1.87,96.0,94.7,23.0,0
COL,HOU,COL,"blackmon, charlie","taylor, blake",ground_ball,left,-0.53,1.67,86.3,,,0
PIT,STL,STL,"wong, kolten","hartlieb, geoff",line_drive,center,-0.14,2.81,95.1,95.9,28.0,0
TOR,WSH,TOR,"biggio, cavan","guerra, javy",fly_ball,right,0.12,2.93,90.8,97.6,43.0,1
ARI,SEA,ARI,"calhoun, kole","graveman, kendall",line_drive,center,0.21,2.31,97.2,,,0
LAD,LAA,LAD,"betts, mookie","heaney, andrew",ground_ball,left,0.47,2.27,90.3,100.2,,0
TEX,LAA,LAA,"adell, jo","gibson, kyle",ground_ball,center,-0.41,2.35,91.0,98.1,2.0,0
LAA,ARI,ARI,"calhoun, kole","bedrosian, cam",ground_ball,center,-0.18,2.45,90.8,98.9,,0
BOS,BAL,BOS,"bradley, jackie","akin, keegan",line_drive,right,0.45,2.28,88.5,106.1,10.0,0
CWS,PIT,CWS,"anderson, tim","brault, steven",ground_ball,left,-0.43,2.22,91.4,89.7,6.0,0
MIA,WSH,MIA,"anderson, brian","scherzer, max",ground_ball,left,-0.03,2.34,82.8,84.6,,0
CWS,MIN,MIN,"polanco, jorge","cordero, jimmy",line_drive,center,-0.53,2.85,91.2,,18.0,0
CIN,CHC,CIN,"moustakas, mike","wick, rowan",ground_ball,left,0.71,1.83,92.9,40.4,37.0,0
NYM,NYY,NYM,"nimmo, brandon","loaisiga, jonathan",ground_ball,center,-1.32,1.99,90.4,,-41.0,0
STL,DET,STL,"miller, brad","alexander, tyler",fly_ball,left,0.95,3.19,89.2,70.1,39.0,0
LAA,ARI,LAA,"fletcher, david","smith, riley",ground_ball,left,-0.07,1.81,90.4,94.9,-19.0,0
CLE,MIL,CLE,"perez, roberto","anderson, brett",ground_ball,center,0.36,2.39,82.1,64.7,-31.0,0
SD,ARI,SD,"grisham, trent","young, alex",line_drive,center,-0.76,2.05,86.3,104.9,15.0,0
BAL,NYY,BAL,"holaday, bryan","tanaka, masahiro",ground_ball,left,-0.09,1.98,85.6,,2.0,0
MIN,CLE,CLE,"santana, carlos","dobnak, randy",ground_ball,center,-0.64,1.87,90.8,100.9,-10.0,0
LAD,SF,LAD,"taylor, chris","rogers, tyler",ground_ball,right,-0.99,1.7,83.5,64.0,-8.0,0
NYM,PHI,PHI,"bruce, jay","hughes, jared",ground_ball,right,-0.52,1.89,88.9,,,0
KC,CHC,CHC,"baez, javier","kennedy, ian",ground_ball,right,0.35,2.67,91.1,,,0
TB,BOS,BOS,"verdugo, alex","snell, blake",line_drive,left,-0.68,2.48,96.6,95.2,18.0,0
HOU,LAD,HOU,"gurriel, yuli","baez, pedro",line_drive,left,-0.87,3.61,93.4,,15.0,0
TB,HOU,HOU,"bregman, alex","morton, charlie",ground_ball,left,0.14,1.62,94.7,103.0,,0
CLE,CWS,CLE,"luplow, jordan","gonzalez, gio",fly_ball,left,-0.05,2.74,90.7,,,1
CIN,MIL,MIL,"taylor, tyrone","antone, tejay",popup,center,1.03,2.13,85.0,60.9,49.0,0
CHC,CLE,CLE,"santana, carlos","darvish, yu",fly_ball,center,-0.09,1.8,83.9,97.2,33.0,0
PHI,ATL,ATL,"riley, austin","kelley, trevor",line_drive,center,-0.49,2.57,78.8,106.6,29.0,1
TEX,COL,COL,"butera, drew","volquez, edinson",ground_ball,center,-0.67,2.33,86.1,48.1,,0
ATL,WSH,ATL,"inciarte, ender","voth, austin",line_drive,center,-0.15,2.45,92.3,92.9,12.0,0
LAD,MIL,LAD,"turner, justin","houser, adrian",ground_ball,center,-1.08,2.6,93.3,48.3,27.0,0
COL,TEX,COL,"hampson, garrett","allard, kolby",line_drive,center,0.49,2.71,91.7,92.2,16.0,0
CWS,CLE,CLE,"ramirez, jose","cease, dylan",line_drive,center,-0.15,1.23,83.4,76.1,,0
DET,KC,DET,"schoop, jonathan","duffy, danny",fly_ball,right,-0.2,2.43,93.4,92.9,43.0,0
OAK,ARI,ARI,"calhoun, kole","luzardo, jesus",ground_ball,center,0.42,1.91,95.6,87.4,-5.0,0
SD,LAD,SD,"pham, tommy","stripling, ross",fly_ball,right,0.21,2.64,92.1,98.0,37.0,0
HOU,LAD,HOU,"correa, carlos","buehler, walker",line_drive,center,0.11,2.86,80.1,105.8,23.0,1
TEX,SEA,SEA,"vogelbach, dan","herget, jimmy",ground_ball,left,-0.21,3.1,75.5,70.7,7.0,0
SF,SD,SF,"crawford, brandon","adams, austin",fly_ball,center,0.12,2.13,85.5,,35.0,1
LAA,OAK,LAA,"goodwin, brian","fiers, mike",fly_ball,center,-0.63,2.54,86.4,79.9,38.0,0
PIT,MIL,PIT,"evans, phillip","woodruff, brandon",ground_ball,center,-0.22,1.82,98.6,60.9,-67.0,0
WSH,NYY,NYY,"judge, aaron","scherzer, max",line_drive,left,-0.14,2.69,94.3,91.1,16.0,0
SF,TEX,TEX,"chirinos, robinson","garcia, rico",line_drive,center,0.18,1.53,95.0,96.8,,0
MIA,BOS,MIA,"dickerson, corey","barnes, matt",line_drive,center,0.67,1.52,86.6,99.1,,0
COL,ARI,COL,"blackmon, charlie","ginkel, kevin",fly_ball,center,0.01,3.32,97.3,97.8,35.0,0
ATL,NYM,NYM,"gimenez, andres","rusin, chris",popup,right,0.68,3.13,86.4,89.7,71.0,0
SEA,TEX,TEX,"solak, nick","graveman, kendall",ground_ball,left,-0.36,2.33,97.3,85.5,-63.0,0
COL,OAK,COL,"story, trevor","fiers, mike",popup,right,-0.25,2.57,81.1,85.8,80.0,0
COL,ARI,COL,"blackmon, charlie","gallen, zac",fly_ball,right,0.34,1.52,84.6,,,0
MIA,WSH,WSH,"soto, juan","sanchez, sixto",ground_ball,left,-0.35,2.09,90.2,,-4.0,0
CLE,CWS,CLE,"lindor, francisco","cordero, jimmy",line_drive,left,-0.17,1.38,99.6,,26.0,0
NYY,NYM,NYM,"ramos, wilson","king, mike",ground_ball,right,0.44,3.1,93.7,97.1,4.0,0
HOU,OAK,HOU,"reddick, josh","petit, yusmeiro",line_drive,right,-0.4,2.85,81.6,77.0,26.0,0
OAK,LAA,LAA,"fletcher, david","soria, joakim",ground_ball,left,-1.07,2.14,93.8,83.2,,0
PHI,BOS,PHI,"bohm, alec","barnes, matt",line_drive,left,-0.15,2.54,84.9,101.8,8.0,0
CLE,CWS,CLE,"perez, roberto","colome, alex",ground_ball,left,-0.16,2.58,90.2,,-53.0,0
LAA,TEX,TEX,"taveras, leody","barria, jaime",line_drive,right,-0.41,1.3,83.4,101.4,19.0,0
BOS,TB,BOS,"arauz, jonathan","glasnow, tyler",line_drive,right,0.33,2.0,84.8,101.5,17.0,0
COL,HOU,COL,"hilliard, sam","javier, cristian",ground_ball,left,0.62,2.68,90.3,41.0,,0
SF,ARI,SF,"slater, austin","young, alex",ground_ball,left,0.4,3.0,87.8,,7.0,0
TOR,PHI,PHI,"harper, bryce","ray, robbie",fly_ball,right,0.16,2.87,92.9,,,1
ATL,MIA,MIA,"aguilar, jesus","webb, jacob",line_drive,left,-0.28,2.86,82.1,,15.0,0
CIN,MIL,MIL,"gyorko, jedd","desclafani, anthony",line_drive,center,0.4,2.01,87.0,102.5,16.0,0
HOU,TB,HOU,"springer, george","fleming, josh",ground_ball,center,0.89,2.9,92.8,45.3,-60.0,0
BAL,TB,TB,"arozarena, randy","lopez, jorge",line_drive,right,0.68,3.2,94.9,,27.0,1
DET,CHC,DET,"candelario, jeimer","quintana, jose",line_drive,right,0.24,2.25,92.2,102.4,10.0,0
PHI,NYM,PHI,"haseley, adam","wacha, michael",line_drive,center,-0.15,2.4,89.4,,15.0,0
SD,COL,COL,"murphy, daniel","lamet, dinelson",ground_ball,left,0.41,2.46,85.9,74.7,-14.0,0
WSH,ATL,WSH,"suzuki, kurt","wright, kyle",ground_ball,center,-0.23,1.58,94.9,96.1,-9.0,0
WSH,BAL,WSH,"eaton, adam","eshelman, thomas",line_drive,left,-0.41,1.85,87.7,104.8,7.0,0
BAL,NYY,BAL,"stewart, dj","tanaka, masahiro",popup,left,0.33,1.32,86.3,78.8,57.0,0
MIA,ATL,ATL,"riley, austin","shafer, justin",line_drive,center,0.55,1.96,90.4,102.4,22.0,0
CHC,CLE,CHC,"happ, ian","quantrill, cal",line_drive,center,0.37,2.02,86.4,97.8,19.0,0
SD,SF,SF,"yastrzemski, mike","clevinger, mike",line_drive,left,0.35,2.53,88.8,79.0,11.0,0
TB,NYY,TB,"margot, manuel","cole, gerrit",ground_ball,left,-0.69,2.49,95.8,88.8,-32.0,0
ATL,WSH,WSH,"suzuki, kurt","tomlin, josh",ground_ball,center,1.18,2.52,83.8,87.7,5.0,0
HOU,TEX,TEX,"gallo, joey","urquidy, jose",popup,center,0.42,3.58,91.8,,,0
STL,PIT,STL,"carpenter, matt","musgrove, joe",ground_ball,center,0.53,2.31,81.4,65.9,,0
COL,ARI,COL,"story, trevor","rondon, hector",line_drive,center,-0.35,2.91,96.9,94.5,11.0,0
KC,DET,KC,"mcbroom, ryan","skubal, tarik",fly_ball,center,0.0,2.02,86.0,,24.0,1
LAD,OAK,LAD,"seager, corey","fiers, mike",ground_ball,right,0.32,1.66,82.6,92.9,7.0,0
COL,ARI,COL,"story, trevor","ginkel, kevin",line_drive,right,-0.45,2.76,96.6,85.8,,0
CLE,CWS,CWS,"delmonico, nick","plutko, adam",popup,right,1.12,3.48,90.8,,77.0,0
BAL,MIA,BAL,"santander, anthony","lopez, pablo",line_drive,left,-0.66,1.71,95.1,106.0,5.0,0
TEX,OAK,TEX,"kiner-falefa, isiah","luzardo, jesus",ground_ball,center,-0.36,1.82,81.4,95.8,-6.0,0
HOU,LAA,LAA,"simmons, andrelton","taylor, blake",line_drive,center,-0.38,3.32,94.0,,,0
CWS,PIT,CWS,"engel, adam","tropeano, nick",ground_ball,center,1.08,2.59,90.5,91.4,,0
COL,LAD,COL,"kemp, matt","urias, julio",popup,right,-0.78,2.57,81.3,64.6,72.0,0
TEX,SEA,SEA,"crawford, j. p.","goody, nick",line_drive,right,0.54,2.4,90.3,91.9,15.0,0
CIN,CHC,CIN,"castellanos, nick","tepera, ryan",line_drive,center,-0.13,2.66,96.5,,11.0,0
PHI,MIA,MIA,"dickerson, corey","wheeler, zack",fly_ball,right,0.46,2.09,92.6,,,0
ATL,NYM,ATL,"freeman, freddie","degrom, jacob",ground_ball,left,0.12,1.19,93.2,77.9,,0
COL,HOU,HOU,"reddick, josh","pazos, james",ground_ball,right,0.31,2.44,92.7,,7.0,0
MIA,WSH,MIA,"wallach, chad","harper, ryne",popup,center,-0.17,3.45,87.6,86.6,,0
STL,CLE,CLE,"hernandez, cesar","flaherty, jack",line_drive,right,0.0,1.98,78.7,,17.0,0
COL,LAD,LAD,"betts, mookie","gonzalez, chi chi",line_drive,right,0.19,2.37,92.1,93.9,29.0,0
NYM,ATL,NYM,"ramos, wilson","melancon, mark",ground_ball,center,-0.05,2.52,79.1,100.7,5.0,0
CIN,CLE,CIN,"barnhart, tucker","bieber, shane",popup,center,-0.07,3.56,93.4,,61.0,0
KC,CWS,KC,"dozier, hunter","marshall, evan",popup,center,-0.13,2.18,89.6,72.0,49.0,0
BOS,TOR,TOR,"jansen, danny","godley, zack",line_drive,center,-0.1,1.87,80.8,102.9,28.0,1
NYY,BAL,BAL,"mountcastle, ryan","cole, gerrit",ground_ball,left,-0.14,3.34,89.1,91.1,,0
TB,TOR,TB,"tsutsugo, yoshi","thornton, trent",ground_ball,center,0.95,2.07,88.4,,11.0,0
HOU,OAK,HOU,"correa, carlos","bassitt, chris",fly_ball,right,-0.69,2.25,94.5,75.0,37.0,0
TOR,BAL,BAL,"mullins, cedric","dolis, rafael",ground_ball,center,-0.55,2.47,92.2,26.0,-45.0,0
PHI,ATL,ATL,"ozuna, marcell","wheeler, zack",line_drive,center,-0.14,2.83,98.5,115.6,14.0,0
HOU,TEX,TEX,"andrus, elvis","valdez, framber",ground_ball,center,-0.62,2.16,93.3,95.3,-23.0,0
DET,CLE,DET,"paredes, isaac","bieber, shane",line_drive,right,0.7,2.15,94.5,96.7,12.0,0
LAA,SEA,SEA,"seager, kyle","heaney, andrew",line_drive,right,-0.05,2.47,90.6,101.3,9.0,0
ARI,SF,ARI,"ahmed, nick","selman, sam",ground_ball,left,-0.21,1.94,80.3,81.6,,0
SEA,OAK,SEA,"strange-gordon, dee","manaea, sean",popup,left,0.47,3.01,90.4,59.5,61.0,0
BOS,NYY,BOS,"bradley, jackie","montgomery, jordan",ground_ball,left,1.14,2.16,90.5,86.0,-27.0,0
CLE,CWS,CWS,"abreu, josé","leone, dominic",line_drive,center,-0.36,2.04,95.2,,25.0,0
LAA,TEX,TEX,"kiner-falefa, isiah","teheran, julio",ground_ball,center,-0.67,2.29,90.2,83.1,-65.0,0
OAK,HOU,OAK,"murphy, sean","paredes, enoli",fly_ball,right,0.1,3.43,95.9,97.2,25.0,0
OAK,LAA,LAA,"pujols, albert","mcfarland, t. j.",ground_ball,left,0.01,2.48,87.6,98.3,-20.0,0
LAD,MIL,LAD,"rios, edwin","yardley, eric",ground_ball,center,-1.09,1.44,88.2,71.1,-9.0,0
NYY,BOS,NYY,"urshela, gio","hall, matt",line_drive,left,-0.85,1.61,75.4,103.0,12.0,0
COL,SD,SD,"moreland, mitch","marquez, german",ground_ball,center,-0.56,1.38,84.9,68.5,-24.0,0
MIN,DET,DET,"stewart, christin","pineda, michael",fly_ball,left,-0.28,2.08,84.7,97.2,,0
SD,SEA,SD,"hedges, austin","gonzales, marco",ground_ball,center,0.1,2.88,89.4,96.5,,0
PIT,CHC,PIT,"frazier, adam","underwood, duane",line_drive,center,-0.96,1.92,87.8,88.9,20.0,0
NYM,BAL,NYM,"nimmo, brandon","lopez, jorge",ground_ball,center,0.06,1.87,81.0,,-12.0,0
BAL,ATL,ATL,"riley, austin","sulser, cole",fly_ball,right,0.57,2.83,91.9,96.9,,0
PIT,MIL,PIT,"newman, kevin","yardley, eric",ground_ball,left,-0.06,1.91,88.6,63.0,-47.0,0
NYY,BOS,BOS,"verdugo, alex","montgomery, jordan",ground_ball,right,0.74,2.38,92.7,72.8,,0
BOS,TB,BOS,"bradley, jackie","beeks, jalen",ground_ball,center,-1.11,1.89,87.3,,13.0,0
SEA,LAA,LAA,"la stella, tommy","walker, taijuan",line_drive,right,0.01,1.91,88.8,,,0
TEX,SEA,SEA,"long, shed","gibaut, ian",ground_ball,center,-0.35,3.01,95.5,95.7,,0
TOR,PHI,TOR,"bichette, bo","eflin, zach",ground_ball,center,1.02,1.92,88.5,95.0,-14.0,0
SF,SD,SF,"slater, austin","morejón, adrián",ground_ball,center,1.05,3.09,97.1,67.4,,0
TEX,SEA,TEX,"kiner-falefa, isiah","gerber, joey",fly_ball,right,0.61,3.3,94.1,90.9,31.0,0
DET,KC,KC,"phillips, brett","garcia, rony",ground_ball,center,-0.05,2.03,86.5,85.8,-9.0,0
CLE,PIT,CLE,"ramirez, jose","neverauskas, dovydas",line_drive,right,-0.74,1.67,94.9,75.8,10.0,0
TOR,NYY,TOR,"joseph, caleb","garcia, deivi",fly_ball,right,-0.32,2.43,94.3,86.8,,0
PHI,WSH,WSH,"robles, victor","wheeler, zack",line_drive,center,-0.09,1.95,99.3,,,0
STL,CIN,CIN,"castellanos, nick","kim, kwang hyun",line_drive,center,-0.33,2.0,79.6,,29.0,0
CWS,MIL,MIL,"narvaez, omar","gonzalez, gio",line_drive,center,0.2,2.26,89.2,87.3,13.0,0
STL,CIN,STL,"goldschmidt, paul","thornburg, tyler",line_drive,center,0.38,2.72,94.4,100.1,29.0,0
ATL,PHI,PHI,"kingery, scott","ynoa, huascar",line_drive,left,0.19,2.43,92.9,100.8,9.0,0
SEA,COL,SEA,"vogelbach, dan","senzatela, antonio",popup,left,-0.2,2.01,84.9,89.4,,0
CHC,MIL,CHC,"schwarber, kyle","woodruff, brandon",ground_ball,left,-1.15,1.81,99.0,,,0
MIA,WSH,MIA,"aguilar, jesus","harper, ryne",fly_ball,center,0.51,2.13,71.6,87.5,33.0,0
COL,SF,SF,"solano, donovan","freeland, kyle",ground_ball,left,0.19,1.58,81.4,,,0
CLE,KC,KC,"mondesi, adalberto","plesac, zach",ground_ball,center,-0.04,2.93,92.5,35.6,-26.0,0
MIL,KC,KC,"franco, maikel","lindblom, josh",popup,center,0.42,2.89,89.0,82.5,61.0,0
LAD,COL,LAD,"pederson, joc","marquez, german",ground_ball,left,-0.78,2.23,94.2,,3.0,0
NYY,TB,NYY,"torres, gleyber","yarbrough, ryan",fly_ball,center,0.38,1.76,81.2,94.9,29.0,0
PIT,CLE,CLE,"luplow, jordan","brault, steven",ground_ball,right,0.95,2.88,92.1,90.1,,0
CHC,CIN,CHC,"schwarber, kyle","bauer, trevor",popup,left,0.8,3.23,94.7,96.0,62.0,0
OAK,HOU,OAK,"chapman, matt","bailey, brandon",popup,right,-0.21,2.29,92.9,86.7,65.0,0
WSH,MIA,WSH,"robles, victor","hernandez, elieser",popup,center,0.42,2.44,79.6,80.3,,0
SF,SD,SF,"sandoval, pablo","lamet, dinelson",line_drive,center,0.25,2.32,97.4,,16.0,0
MIN,KC,KC,"merrifield, whit","dobnak, randy",ground_ball,left,-0.73,2.5,89.5,69.1,4.0,0
